Recall	Precision
0.128468654	0.493096647
0.128982528	0.494094488
0.129496403	0.495088409
0.129496403	0.494117647
0.129496403	0.493150685
0.130010277	0.494140625
0.130010277	0.493177388
0.130010277	0.492217899
0.130010277	0.491262136
0.130010277	0.490310078
0.130010277	0.489361702
0.130010277	0.488416988
0.130010277	0.487475915
0.130010277	0.486538462
0.130524152	0.487523992
0.130524152	0.486590038
0.130524152	0.485659656
0.130524152	0.484732824
0.130524152	0.483809524
0.131038027	0.484790875
0.131038027	0.483870968
0.131038027	0.482954545
0.131551901	0.483931947
0.131551901	0.483018868
0.131551901	0.482109228
0.131551901	0.481203008
0.131551901	0.480300188
0.131551901	0.479400749
0.131551901	0.478504673
0.131551901	0.47761194
0.131551901	0.476722533
0.132065776	0.477695167
0.132065776	0.476808905
0.132065776	0.475925926
0.132579651	0.47689464
0.133093525	0.477859779
0.133093525	0.476979742
0.1336074	0.477941176
0.134121274	0.478899083
0.134121274	0.478021978
0.134121274	0.47714808
0.134121274	0.476277372
0.134635149	0.47723133
0.134635149	0.476363636
0.134635149	0.475499093
0.134635149	0.474637681
0.134635149	0.473779385
0.134635149	0.472924188
0.135149024	0.473873874
0.135149024	0.473021583
0.135662898	0.473967684
0.136176773	0.474910394
0.136176773	0.474060823
0.136176773	0.473214286
0.136176773	0.472370766
0.136176773	0.471530249
0.136690647	0.472468917
0.136690647	0.471631206
0.136690647	0.47079646
0.136690647	0.469964664
0.136690647	0.469135802
0.136690647	0.468309859
0.137204522	0.469244288
0.137204522	0.468421053
0.137718397	0.469352014
0.137718397	0.468531469
0.137718397	0.467713787
0.137718397	0.466898955
0.137718397	0.466086957
0.137718397	0.465277778
0.137718397	0.464471404
0.137718397	0.46366782
0.137718397	0.462867012
0.138232271	0.463793103
0.138232271	0.462994836
0.138232271	0.462199313
0.138232271	0.461406518
0.138232271	0.460616438
0.138232271	0.45982906
0.138232271	0.459044369
0.138232271	0.458262351
0.138232271	0.457482993
0.138232271	0.456706282
0.138232271	0.455932203
0.138232271	0.455160745
0.138232271	0.454391892
0.138232271	0.453625632
0.138232271	0.452861953
0.138232271	0.45210084
0.138232271	0.451342282
0.138232271	0.450586265
0.138232271	0.449832776
0.138232271	0.449081803
0.138232271	0.448333333
0.138746146	0.449251248
0.139260021	0.450166113
0.139260021	0.449419569
0.139260021	0.448675497
0.139260021	0.447933884
0.139773895	0.448844884
0.139773895	0.448105437
0.139773895	0.447368421
0.139773895	0.446633826
0.139773895	0.445901639
0.14028777	0.446808511
0.14028777	0.446078431
0.140801644	0.446982055
0.141315519	0.447882736
0.141829394	0.448780488
0.141829394	0.448051948
0.142343268	0.448946515
0.142343268	0.448220065
0.142343268	0.447495961
0.142343268	0.446774194
0.142343268	0.44605475
0.142343268	0.445337621
0.142857143	0.446227929
0.142857143	0.445512821
0.143371017	0.4464
0.143884892	0.447284345
0.143884892	0.446570973
0.144398767	0.447452229
0.144912641	0.448330684
0.145426516	0.449206349
0.145426516	0.448494453
0.145426516	0.44778481
0.145426516	0.447077409
0.145940391	0.447949527
0.145940391	0.447244094
0.146454265	0.448113208
0.146454265	0.447409733
0.146454265	0.446708464
0.146454265	0.44600939
0.146454265	0.4453125
0.146454265	0.444617785
0.146454265	0.443925234
0.146454265	0.443234837
0.146454265	0.442546584
0.146454265	0.441860465
0.146454265	0.441176471
0.146454265	0.44049459
0.146454265	0.439814815
0.146454265	0.439137134
0.146454265	0.438461538
0.146454265	0.437788018
0.146454265	0.437116564
0.146454265	0.436447167
0.146454265	0.435779817
0.14696814	0.436641221
0.14696814	0.43597561
0.147482014	0.436834094
0.147482014	0.436170213
0.147995889	0.437025797
0.148509764	0.437878788
0.148509764	0.437216339
0.148509764	0.436555891
0.148509764	0.435897436
0.148509764	0.435240964
0.148509764	0.434586466
0.149023638	0.435435435
0.149023638	0.434782609
0.149023638	0.434131737
0.149023638	0.43348281
0.149023638	0.432835821
0.149023638	0.43219076
0.149023638	0.431547619
0.149537513	0.432392273
0.149537513	0.431750742
0.149537513	0.431111111
0.149537513	0.430473373
0.149537513	0.429837518
0.149537513	0.42920354
0.149537513	0.428571429
0.149537513	0.427941176
0.150051387	0.428781204
0.150051387	0.428152493
0.150565262	0.428989751
0.151079137	0.429824561
0.151593011	0.430656934
0.152106886	0.43148688
0.152106886	0.430858806
0.152106886	0.430232558
0.152106886	0.429608128
0.152106886	0.428985507
0.152106886	0.428364689
0.152106886	0.427745665
0.152620761	0.428571429
0.152620761	0.42795389
0.152620761	0.427338129
0.152620761	0.426724138
0.153134635	0.427546628
0.153134635	0.426934097
0.153134635	0.426323319
0.15364851	0.427142857
0.15364851	0.426533524
0.15364851	0.425925926
0.15364851	0.425320057
0.15364851	0.424715909
0.154162384	0.425531915
0.154676259	0.426345609
0.154676259	0.425742574
0.154676259	0.425141243
0.154676259	0.424541608
0.154676259	0.423943662
0.154676259	0.423347398
0.154676259	0.422752809
0.154676259	0.422159888
0.154676259	0.421568627
0.155190134	0.422377622
0.155190134	0.421787709
0.155704008	0.422594142
0.155704008	0.422005571
0.156217883	0.422809458
0.156217883	0.422222222
0.156217883	0.421636616
0.156731757	0.422437673
0.156731757	0.421853389
0.156731757	0.421270718
0.156731757	0.420689655
0.156731757	0.420110193
0.156731757	0.419532325
0.156731757	0.418956044
0.156731757	0.418381344
0.157245632	0.419178082
0.157759507	0.41997264
0.157759507	0.419398907
0.157759507	0.418826739
0.157759507	0.418256131
0.157759507	0.417687075
0.157759507	0.417119565
0.158273381	0.417910448
0.158787256	0.418699187
0.159301131	0.419485792
0.159815005	0.42027027
0.16032888	0.421052632
0.160842754	0.421832884
0.161356629	0.422611036
0.161870504	0.423387097
0.161870504	0.422818792
0.162384378	0.423592493
0.162384378	0.423025435
0.162898253	0.423796791
0.163412127	0.424566088
0.163412127	0.424
0.163412127	0.423435419
0.163412127	0.42287234
0.163926002	0.423638778
0.164439877	0.424403183
0.164439877	0.42384106
0.164439877	0.423280423
0.164439877	0.422721268
0.164439877	0.422163588
0.164953751	0.422924901
0.164953751	0.422368421
0.165467626	0.423127464
0.165467626	0.422572178
0.165467626	0.422018349
0.165981501	0.422774869
0.165981501	0.422222222
0.166495375	0.422976501
0.166495375	0.422425033
0.166495375	0.421875
0.166495375	0.421326398
0.16700925	0.422077922
0.167523124	0.422827497
0.168036999	0.42357513
0.168036999	0.423027167
0.168550874	0.42377261
0.168550874	0.423225806
0.168550874	0.422680412
0.168550874	0.422136422
0.168550874	0.42159383
0.168550874	0.421052632
0.169064748	0.421794872
0.169578623	0.422535211
0.170092497	0.423273657
0.170092497	0.422733078
0.170092497	0.422193878
0.170092497	0.421656051
0.170606372	0.422391858
0.170606372	0.421855146
0.171120247	0.422588832
0.171634121	0.423320659
0.172147996	0.424050633
0.172661871	0.424778761
0.172661871	0.424242424
0.173175745	0.424968474
0.173175745	0.424433249
0.173175745	0.423899371
0.173175745	0.423366834
0.173175745	0.422835634
0.173175745	0.422305764
0.17368962	0.423028786
0.17368962	0.4225
0.174203494	0.423220974
0.174203494	0.422693267
0.174203494	0.422166874
0.174717369	0.422885572
0.175231244	0.423602484
0.175231244	0.423076923
0.175231244	0.422552664
0.175745118	0.423267327
0.175745118	0.422744129
0.175745118	0.422222222
0.175745118	0.421701603
0.176258993	0.422413793
0.176258993	0.421894219
0.176772867	0.422604423
0.177286742	0.423312883
0.177286742	0.422794118
0.177286742	0.422276622
0.177286742	0.421760391
0.177286742	0.421245421
0.177286742	0.420731707
0.177800617	0.421437272
0.177800617	0.420924574
0.177800617	0.420413123
0.177800617	0.419902913
0.177800617	0.419393939
0.177800617	0.418886199
0.177800617	0.418379686
0.177800617	0.417874396
0.177800617	0.417370326
0.177800617	0.41686747
0.177800617	0.416365824
0.177800617	0.415865385
0.177800617	0.415366146
0.177800617	0.414868106
0.177800617	0.414371257
0.177800617	0.413875598
0.177800617	0.413381123
0.177800617	0.412887828
0.177800617	0.412395709
0.177800617	0.411904762
0.177800617	0.411414982
0.177800617	0.410926366
0.177800617	0.410438909
0.177800617	0.409952607
0.177800617	0.409467456
0.177800617	0.408983452
0.177800617	0.40850059
0.177800617	0.408018868
0.177800617	0.40753828
0.177800617	0.407058824
0.177800617	0.406580494
0.177800617	0.406103286
0.177800617	0.405627198
0.177800617	0.405152225
0.177800617	0.404678363
0.177800617	0.404205607
0.177800617	0.403733956
0.178314491	0.404428904
0.178828366	0.405122235
0.178828366	0.404651163
0.17934224	0.405342625
0.17934224	0.40487239
0.17934224	0.404403244
0.17934224	0.403935185
0.17934224	0.403468208
0.17934224	0.403002309
0.17934224	0.402537486
0.17934224	0.402073733
0.17934224	0.401611047
0.17934224	0.401149425
0.179856115	0.401836969
0.179856115	0.401376147
0.179856115	0.40091638
0.179856115	0.400457666
0.179856115	0.4
0.18036999	0.400684932
0.18036999	0.40022805
0.18036999	0.39977221
0.180883864	0.400455063
0.181397739	0.401136364
0.181911614	0.401816118
0.182425488	0.402494331
0.182939363	0.403171008
0.183453237	0.403846154
0.183453237	0.403389831
0.183453237	0.402934537
0.183967112	0.403607666
0.183967112	0.403153153
0.184480987	0.403824522
0.184994861	0.404494382
0.184994861	0.404040404
0.184994861	0.403587444
0.184994861	0.403135498
0.184994861	0.402684564
0.185508736	0.403351955
0.185508736	0.402901786
0.185508736	0.40245262
0.18602261	0.40311804
0.18602261	0.402669633
0.186536485	0.403333333
0.18705036	0.40399556
0.18705036	0.403547672
0.18705036	0.403100775
0.18705036	0.402654867
0.18705036	0.402209945
0.18705036	0.401766004
0.18705036	0.401323043
0.187564234	0.401982379
0.187564234	0.401540154
0.187564234	0.401098901
0.188078109	0.401756312
0.188078109	0.401315789
0.188591984	0.401971522
0.188591984	0.401531729
0.188591984	0.401092896
0.188591984	0.400655022
0.188591984	0.400218103
0.188591984	0.399782135
0.188591984	0.399347116
0.188591984	0.398913043
0.188591984	0.398479913
0.188591984	0.398047722
0.188591984	0.397616468
0.188591984	0.397186147
0.188591984	0.396756757
0.189105858	0.397408207
0.189619733	0.398058252
0.189619733	0.39762931
0.189619733	0.397201292
0.189619733	0.396774194
0.189619733	0.396348013
0.189619733	0.395922747
0.189619733	0.395498392
0.190133607	0.39614561
0.190647482	0.396791444
0.190647482	0.396367521
0.190647482	0.395944504
0.190647482	0.395522388
0.190647482	0.395101171
0.190647482	0.394680851
0.190647482	0.394261424
0.190647482	0.393842887
0.190647482	0.393425239
0.190647482	0.393008475
0.191161357	0.393650794
0.191161357	0.393234672
0.191161357	0.39281943
0.191161357	0.392405063
0.191161357	0.39199157
0.191675231	0.392631579
0.192189106	0.393270242
0.192189106	0.392857143
0.192189106	0.392444911
0.192189106	0.392033543
0.192189106	0.391623037
0.192189106	0.391213389
0.192189106	0.390804598
0.192189106	0.39039666
0.192189106	0.389989572
0.192189106	0.389583333
0.192189106	0.38917794
0.192189106	0.388773389
0.19270298	0.3894081
0.19270298	0.389004149
0.19270298	0.388601036
0.193216855	0.389233954
0.19373073	0.389865564
0.19373073	0.38946281
0.194244604	0.390092879
0.194758479	0.390721649
0.194758479	0.390319258
0.195272354	0.390946502
0.195272354	0.390544707
0.195786228	0.391170431
0.195786228	0.390769231
0.195786228	0.390368852
0.195786228	0.389969294
0.195786228	0.389570552
0.195786228	0.389172625
0.195786228	0.38877551
0.195786228	0.388379205
0.196300103	0.389002037
0.196813977	0.389623601
0.196813977	0.389227642
0.196813977	0.388832487
0.196813977	0.388438134
0.196813977	0.38804458
0.197327852	0.388663968
0.197327852	0.388270981
0.197327852	0.387878788
0.197327852	0.387487386
0.197841727	0.388104839
0.197841727	0.387713998
0.197841727	0.387323944
0.197841727	0.386934673
0.197841727	0.386546185
0.197841727	0.386158475
0.198355601	0.386773547
0.198869476	0.387387387
0.19938335	0.388
0.199897225	0.388611389
0.2004111	0.389221557
0.200924974	0.389830508
0.201438849	0.390438247
0.201438849	0.390049751
0.201952724	0.390656064
0.202466598	0.391261172
0.202980473	0.391865079
0.203494347	0.39246779
0.204008222	0.393069307
0.204008222	0.392680514
0.204008222	0.39229249
0.204522097	0.392892399
0.205035971	0.393491124
0.205035971	0.393103448
0.205035971	0.392716535
0.205549846	0.393313668
0.205549846	0.392927308
0.205549846	0.392541708
0.205549846	0.392156863
0.205549846	0.391772772
0.205549846	0.391389432
0.205549846	0.391006843
0.205549846	0.390625
0.205549846	0.390243902
0.20606372	0.390838207
0.20606372	0.390457644
0.20606372	0.390077821
0.20606372	0.389698737
0.20606372	0.389320388
0.20606372	0.388942774
0.20606372	0.388565891
0.20606372	0.388189739
0.20606372	0.387814313
0.20606372	0.387439614
0.20606372	0.387065637
0.206577595	0.387656702
0.206577595	0.387283237
0.20709147	0.387872955
0.207605344	0.388461538
0.208119219	0.389048991
0.208633094	0.389635317
0.208633094	0.389261745
0.209146968	0.389846743
0.209146968	0.389473684
0.209660843	0.390057361
0.209660843	0.389684814
0.209660843	0.389312977
0.209660843	0.388941849
0.209660843	0.388571429
0.209660843	0.388201713
0.209660843	0.3878327
0.209660843	0.387464387
0.209660843	0.387096774
0.209660843	0.386729858
0.209660843	0.386363636
0.209660843	0.385998108
0.209660843	0.38563327
0.209660843	0.385269122
0.209660843	0.38490566
0.209660843	0.384542884
0.209660843	0.384180791
0.209660843	0.383819379
0.209660843	0.383458647
0.209660843	0.383098592
0.209660843	0.382739212
0.209660843	0.382380506
0.209660843	0.382022472
0.209660843	0.381665108
0.209660843	0.381308411
0.209660843	0.380952381
0.209660843	0.380597015
0.209660843	0.380242311
0.209660843	0.379888268
0.209660843	0.379534884
0.209660843	0.379182156
0.209660843	0.378830084
0.209660843	0.378478664
0.209660843	0.378127896
0.209660843	0.377777778
0.209660843	0.377428307
0.209660843	0.377079482
0.209660843	0.376731302
0.209660843	0.376383764
0.209660843	0.376036866
0.209660843	0.375690608
0.210174717	0.376264949
0.210174717	0.375919118
0.210174717	0.375573921
0.210174717	0.375229358
0.210174717	0.374885426
0.210174717	0.374542125
0.210688592	0.375114364
0.210688592	0.374771481
0.211202467	0.375342466
0.211716341	0.375912409
0.211716341	0.375569736
0.212230216	0.376138434
0.21274409	0.376706096
0.213257965	0.377272727
0.213257965	0.376930064
0.21377184	0.377495463
0.21377184	0.377153218
0.21377184	0.376811594
0.214285714	0.377375566
0.214285714	0.377034358
0.214799589	0.377597109
0.215313464	0.378158845
0.215313464	0.377817854
0.215313464	0.377477477
0.215827338	0.378037804
0.216341213	0.378597122
0.216341213	0.378256963
0.216341213	0.377917415
0.216341213	0.377578475
0.216341213	0.377240143
0.216341213	0.376902417
0.216341213	0.376565295
0.216341213	0.376228776
0.216341213	0.375892857
0.216341213	0.375557538
0.216341213	0.375222816
0.216341213	0.374888691
0.216855087	0.37544484
0.216855087	0.375111111
0.216855087	0.374777975
0.216855087	0.37444543
0.216855087	0.374113475
0.216855087	0.373782108
0.216855087	0.373451327
0.216855087	0.373121132
0.216855087	0.372791519
0.216855087	0.372462489
0.216855087	0.372134039
0.216855087	0.371806167
0.216855087	0.371478873
0.216855087	0.371152155
0.216855087	0.370826011
0.216855087	0.370500439
0.216855087	0.370175439
0.217368962	0.370727432
0.217368962	0.370402802
0.217368962	0.37007874
0.217368962	0.369755245
0.217368962	0.369432314
0.217368962	0.369109948
0.217368962	0.368788143
0.217368962	0.368466899
0.217368962	0.368146214
0.217368962	0.367826087
0.217882837	0.368375326
0.217882837	0.368055556
0.217882837	0.36773634
0.217882837	0.367417678
0.217882837	0.367099567
0.217882837	0.366782007
0.217882837	0.366464996
0.217882837	0.366148532
0.217882837	0.365832614
0.217882837	0.365517241
0.217882837	0.365202412
0.217882837	0.364888124
0.217882837	0.364574377
0.217882837	0.364261168
0.217882837	0.363948498
0.217882837	0.363636364
0.217882837	0.363324764
0.217882837	0.363013699
0.217882837	0.362703165
0.217882837	0.362393162
0.217882837	0.362083689
