RecallPRA	PrecPRA	RecallHoffmann	PrecHoffmann	RecallWeston	PrecWeston	RecallPerMention	PrecPerMention	RecallPerEntityPair	PrecPerEntityPair
0.312435766	0.456456456	0.227646454	0.332582583			0.322199383	0.47107438	0.229188078	0.335086401
0.31294964	0.456864216	0.227646454	0.332333083			0.322199383	0.470720721	0.229188078	0.334834835
0.31294964	0.456521739	0.227646454	0.332083958			0.322713258	0.471117779	0.229188078	0.334583646
0.31294964	0.456179775	0.228160329	0.33258427			0.322713258	0.470764618	0.229188078	0.334332834
0.31294964	0.455838323	0.228674203	0.333083832			0.322713258	0.470411985	0.229188078	0.334082397
0.31294964	0.455497382	0.228674203	0.332834705			0.322713258	0.47005988	0.229188078	0.333832335
0.31294964	0.455156951	0.229188078	0.333333333			0.322713258	0.469708302	0.229188078	0.333582648
0.31294964	0.454817028	0.229188078	0.333084391			0.322713258	0.46935725	0.229188078	0.333333333
0.31294964	0.454477612	0.229188078	0.332835821			0.322713258	0.469006721	0.229188078	0.333084391
0.31294964	0.454138702	0.229188078	0.332587621			0.322713258	0.468656716	0.229188078	0.332835821
0.31294964	0.453800298	0.229188078	0.332339791			0.323227133	0.469052946	0.229188078	0.332587621
0.31294964	0.453462398	0.229701953	0.332836932			0.323227133	0.468703428	0.229188078	0.332339791
0.31294964	0.453125	0.229701953	0.332589286			0.323741007	0.469099032	0.229188078	0.332092331
0.31294964	0.452788104	0.229701953	0.332342007			0.323741007	0.46875	0.229188078	0.331845238
0.313463515	0.453194651	0.230215827	0.332838039			0.324254882	0.469144981	0.229188078	0.331598513
0.313463515	0.452858203	0.230729702	0.333333333			0.324254882	0.468796434	0.229188078	0.331352155
0.313463515	0.452522255	0.231243577	0.333827893			0.324254882	0.468448404	0.229188078	0.331106162
0.31397739	0.452928095	0.231243577	0.33358043			0.324254882	0.46810089	0.229701953	0.331602374
0.31397739	0.452592593	0.231243577	0.333333333			0.324254882	0.467753892	0.230215827	0.33209785
0.314491264	0.452997779	0.231243577	0.333086603			0.324254882	0.467407407	0.230215827	0.331851852
0.315005139	0.453402367	0.231243577	0.332840237			0.324254882	0.467061436	0.230215827	0.331606218
0.315005139	0.453067258	0.231243577	0.332594235			0.324254882	0.466715976	0.230729702	0.332100592
0.315005139	0.452732644	0.231243577	0.332348597			0.324254882	0.466371027	0.231243577	0.332594235
0.315005139	0.452398524	0.231243577	0.332103321			0.324768756	0.46676514	0.231243577	0.332348597
0.315519013	0.45280236	0.231243577	0.331858407			0.324768756	0.466420664	0.231757451	0.332841328
0.315519013	0.452468681	0.231243577	0.331613854			0.324768756	0.466076696	0.232271326	0.333333333
0.316032888	0.45287187	0.231243577	0.331369661			0.324768756	0.465733235	0.232271326	0.333087693
0.316546763	0.453274467	0.231243577	0.331125828			0.324768756	0.46539028	0.232271326	0.332842415
0.317060637	0.453676471	0.231243577	0.330882353			0.324768756	0.465047829	0.232271326	0.332597498
0.317060637	0.45334313	0.231243577	0.330639236			0.324768756	0.464705882	0.232271326	0.332352941
0.317060637	0.453010279	0.231243577	0.330396476			0.324768756	0.464364438	0.232271326	0.332108744
0.317060637	0.452677916	0.231757451	0.330887748			0.324768756	0.464023495	0.232271326	0.331864905
0.317574512	0.453079179	0.231757451	0.330645161			0.324768756	0.463683052	0.2327852	0.332355099
0.317574512	0.452747253	0.232271326	0.331135531			0.324768756	0.463343109	0.233299075	0.332844575
0.317574512	0.452415813	0.232271326	0.330893119			0.325282631	0.463736264	0.233299075	0.332600733
0.317574512	0.452084857	0.232271326	0.330651061			0.325282631	0.463396779	0.23381295	0.333089312
0.318088386	0.45248538	0.232271326	0.330409357			0.325282631	0.463057791	0.234326824	0.333577176
0.318602261	0.452885318	0.232271326	0.330168006			0.325282631	0.462719298	0.234840699	0.334064327
0.319116136	0.453284672	0.232271326	0.329927007			0.325282631	0.4623813	0.234840699	0.333820307
0.319116136	0.452954048	0.2327852	0.330415755			0.325282631	0.462043796	0.234840699	0.333576642
0.319116136	0.452623907	0.2327852	0.330174927			0.325282631	0.461706783	0.235354573	0.334062728
0.319116136	0.452294246	0.2327852	0.32993445			0.325282631	0.461370262	0.235868448	0.334548105
0.319116136	0.451965066	0.2327852	0.329694323			0.325796506	0.461762564	0.235868448	0.334304443
0.319116136	0.451636364	0.2327852	0.329454545			0.32631038	0.462154294	0.236382323	0.334788937
0.319116136	0.45130814	0.2327852	0.329215116			0.32631038	0.461818182	0.236382323	0.334545455
0.319116136	0.450980392	0.2327852	0.328976035			0.32631038	0.461482558	0.236896197	0.33502907
0.319116136	0.45065312	0.2327852	0.3287373			0.326824255	0.461873638	0.237410072	0.335511983
0.319116136	0.450326323	0.233299075	0.329224075			0.326824255	0.461538462	0.237410072	0.335268505
0.319116136	0.45	0.233299075	0.328985507			0.326824255	0.461203771	0.237410072	0.335025381
0.319116136	0.449674149	0.233299075	0.328747285			0.326824255	0.460869565	0.237923947	0.335507246
0.319116136	0.44934877	0.233299075	0.328509407			0.326824255	0.460535844	0.238437821	0.335988414
0.319116136	0.449023861	0.233299075	0.328271873			0.326824255	0.460202605	0.238437821	0.335745297
0.319116136	0.448699422	0.233299075	0.328034682			0.327338129	0.460592914	0.238951696	0.336225597
0.319116136	0.448375451	0.233299075	0.327797834			0.327338129	0.460260116	0.238951696	0.335982659
0.31963001	0.448773449	0.233299075	0.327561328			0.327852004	0.460649819	0.23946557	0.336462094
0.31963001	0.448449892	0.233299075	0.327325162			0.328365879	0.461038961	0.239979445	0.336940837
0.320143885	0.448847262	0.233299075	0.327089337			0.328365879	0.460706561	0.24049332	0.33741889
0.320143885	0.448524118	0.233299075	0.326853852			0.328365879	0.46037464	0.24049332	0.337175793
0.320143885	0.448201439	0.233299075	0.326618705			0.328365879	0.460043197	0.24049332	0.336933045
0.320143885	0.447879224	0.23381295	0.327102804			0.328365879	0.45971223	0.24049332	0.336690647
0.320143885	0.447557471	0.23381295	0.326867816			0.328365879	0.45938174	0.24049332	0.336448598
0.32065776	0.447954056	0.23381295	0.326633166			0.328365879	0.459051724	0.24049332	0.336206897
0.321171634	0.448350072	0.23381295	0.326398852			0.328365879	0.458722182	0.241007194	0.336683417
0.321171634	0.448028674	0.23381295	0.326164875			0.328365879	0.458393113	0.241521069	0.337159254
0.321171634	0.447707736	0.23381295	0.325931232			0.328365879	0.458064516	0.242034943	0.337634409
0.321685509	0.448103078	0.23381295	0.325697924			0.328365879	0.45773639	0.242548818	0.338108883
0.321685509	0.447782546	0.23381295	0.32546495			0.328365879	0.457408733	0.243062693	0.338582677
0.321685509	0.447462473	0.23381295	0.325232309			0.328365879	0.457081545	0.243062693	0.338340486
0.322199383	0.447857143	0.23381295	0.325			0.328365879	0.456754825	0.243062693	0.338098642
0.322713258	0.448251249	0.23381295	0.324768023			0.328879753	0.457142857	0.243576567	0.338571429
0.322713258	0.447931526	0.23381295	0.324536377			0.329393628	0.457530335	0.244090442	0.33904354
0.322713258	0.447612259	0.23381295	0.324305061			0.329393628	0.457203994	0.244090442	0.338801712
0.322713258	0.447293447	0.23381295	0.324074074			0.329393628	0.456878118	0.244090442	0.338560228
0.322713258	0.446975089	0.23381295	0.323843416			0.329393628	0.456552707	0.244604317	0.339031339
0.323227133	0.447368421	0.23381295	0.323613087			0.329393628	0.456227758	0.245118191	0.339501779
0.323741007	0.447761194	0.23381295	0.323383085			0.329907503	0.456614509	0.245632066	0.33997155
0.323741007	0.447443182	0.23381295	0.323153409			0.329907503	0.456289979	0.245632066	0.339729922
0.323741007	0.447125621	0.23381295	0.32292406			0.330421377	0.456676136	0.245632066	0.339488636
0.323741007	0.446808511	0.234326824	0.323404255			0.330421377	0.456352023	0.245632066	0.339247693
0.323741007	0.44649185	0.234326824	0.323175053			0.330935252	0.456737589	0.24614594	0.339716312
0.323741007	0.446175637	0.234326824	0.322946176			0.331449126	0.457122608	0.24614594	0.339475549
0.324254882	0.446567587	0.234326824	0.322717622			0.331449126	0.456798867	0.24614594	0.339235127
0.324254882	0.446251768	0.234840699	0.323196605			0.331963001	0.457183298	0.24614594	0.338995046
0.324254882	0.445936396	0.234840699	0.322968198			0.332476876	0.457567185	0.246659815	0.339462518
0.324254882	0.445621469	0.234840699	0.322740113			0.332476876	0.457243816	0.246659815	0.339222615
0.324768756	0.446012703	0.235354573	0.323218066			0.332476876	0.456920904	0.246659815	0.338983051
0.324768756	0.445698166	0.235354573	0.322990127			0.332476876	0.456598447	0.246659815	0.338743825
0.324768756	0.445384073	0.235354573	0.322762509			0.332476876	0.456276446	0.246659815	0.338504937
0.325282631	0.445774648	0.235354573	0.322535211			0.33299075	0.456659619	0.246659815	0.338266385
0.325282631	0.445460943	0.235868448	0.323011963			0.33299075	0.456338028	0.24717369	0.338732394
0.325282631	0.445147679	0.235868448	0.32278481			0.33299075	0.45601689	0.247687564	0.339197748
0.325796506	0.445537597	0.235868448	0.322557976			0.33299075	0.455696203	0.248201439	0.339662447
0.32631038	0.445926966	0.235868448	0.322331461			0.333504625	0.456078707	0.248715313	0.340126493
0.32631038	0.445614035	0.235868448	0.322105263			0.333504625	0.455758427	0.248715313	0.33988764
0.326824255	0.446002805	0.235868448	0.321879383			0.333504625	0.455438596	0.248715313	0.339649123
0.327338129	0.44639103	0.235868448	0.321653819			0.333504625	0.455119215	0.249229188	0.340112202
0.327338129	0.446078431	0.235868448	0.321428571			0.334018499	0.455501051	0.249743063	0.340574632
0.327338129	0.44576627	0.235868448	0.321203639			0.334018499	0.455182073	0.249743063	0.340336134
0.327338129	0.445454545	0.235868448	0.320979021			0.334018499	0.454863541	0.250256937	0.340797761
0.327852004	0.445842068	0.236382323	0.321453529			0.334018499	0.454545455	0.250770812	0.341258741
0.328365879	0.44622905	0.236382323	0.32122905			0.334018499	0.454227813	0.251284687	0.341719078
0.328365879	0.445917655	0.236896197	0.321702722			0.334532374	0.454608939	0.251798561	0.342178771
0.328365879	0.445606695	0.236896197	0.321478382			0.335046249	0.454989532	0.252312436	0.342637823
0.328365879	0.445296167	0.236896197	0.321254355			0.335046249	0.454672245	0.25282631	0.343096234
0.328365879	0.444986072	0.236896197	0.321030641			0.335046249	0.454355401	0.25282631	0.342857143
0.328365879	0.444676409	0.237410072	0.321503132			0.335046249	0.454038997	0.253340185	0.343314763
0.328879753	0.445062587	0.237410072	0.321279555			0.335046249	0.453723034	0.25385406	0.343771747
0.328879753	0.444753301	0.237410072	0.321056289			0.335046249	0.45340751	0.254367934	0.344228095
0.329393628	0.445138889	0.237923947	0.321527778			0.335560123	0.453787352	0.254881809	0.344683808
0.329393628	0.444829979	0.238437821	0.321998612			0.335560123	0.453472222	0.255395683	0.345138889
0.329393628	0.444521498	0.238437821	0.321775312			0.335560123	0.453157529	0.255909558	0.345593338
0.329393628	0.444213444	0.238437821	0.321552322			0.336073998	0.453536755	0.256423433	0.346047157
0.329393628	0.443905817	0.238951696	0.322022161			0.336073998	0.453222453	0.256423433	0.345807346
0.329907503	0.444290657	0.238951696	0.321799308			0.336587873	0.453601108	0.256423433	0.345567867
0.330421377	0.444674965	0.238951696	0.321576763			0.337101747	0.453979239	0.256423433	0.34532872
0.330421377	0.444367657	0.238951696	0.321354527			0.337615622	0.454356846	0.256423433	0.345089903
0.330421377	0.444060773	0.238951696	0.321132597			0.337615622	0.454042847	0.256423433	0.344851417
0.330421377	0.443754313	0.238951696	0.320910973			0.338129496	0.45441989	0.256937307	0.345303867
0.330421377	0.443448276	0.23946557	0.32137931			0.338643371	0.454796411	0.257451182	0.345755694
0.330935252	0.44383184	0.23946557	0.321157822			0.339157246	0.455172414	0.257965057	0.346206897
0.331449126	0.444214876	0.23946557	0.320936639			0.339157246	0.454858718	0.258478931	0.346657478
0.331449126	0.443909153	0.23946557	0.32071576			0.33967112	0.45523416	0.258992806	0.347107438
0.331449126	0.443603851	0.239979445	0.321182944			0.33967112	0.454920853	0.25950668	0.347556779
0.331963001	0.443986254	0.239979445	0.320962199			0.33967112	0.454607978	0.260020555	0.348005502
0.332476876	0.444368132	0.239979445	0.320741758			0.33967112	0.454295533	0.26053443	0.348453608
0.332476876	0.444063143	0.239979445	0.32052162			0.33967112	0.453983516	0.261048304	0.348901099
0.332476876	0.443758573	0.239979445	0.320301783			0.33967112	0.453671929	0.261562179	0.349347975
0.332476876	0.443454421	0.239979445	0.320082248			0.33967112	0.453360768	0.262076053	0.349794239
0.332476876	0.443150685	0.24049332	0.320547945			0.33967112	0.453050034	0.262589928	0.35023989
0.332476876	0.442847365	0.24049332	0.320328542			0.340184995	0.453424658	0.263103803	0.350684932
0.33299075	0.443228454	0.24049332	0.320109439			0.340184995	0.453114305	0.263617677	0.351129363
0.33299075	0.442925496	0.24049332	0.319890636			0.340698869	0.453488372	0.264131552	0.351573187
0.33299075	0.442622951	0.24049332	0.319672131			0.340698869	0.453178401	0.264645427	0.352016405
0.333504625	0.443003413	0.24049332	0.319453925			0.340698869	0.452868852	0.265159301	0.352459016
0.333504625	0.442701228	0.24049332	0.319236016			0.340698869	0.452559727	0.265673176	0.352901024
0.334018499	0.443081118	0.24049332	0.319018405			0.340698869	0.452251023	0.26618705	0.353342428
0.334018499	0.442779292	0.24049332	0.31880109			0.341212744	0.452624404	0.266700925	0.353783231
0.334018499	0.442477876	0.24049332	0.318584071			0.341726619	0.452997275	0.2672148	0.354223433
0.334018499	0.442176871	0.24049332	0.318367347			0.341726619	0.452688904	0.267728674	0.354663036
0.334018499	0.441876275	0.24049332	0.318150918			0.342240493	0.453061224	0.267728674	0.354421769
0.334532374	0.442255435	0.24049332	0.317934783			0.342754368	0.453433039	0.267728674	0.354180829
0.335046249	0.44263408	0.24049332	0.317718941			0.342754368	0.453125	0.268242549	0.354619565
0.335046249	0.442333786	0.24049332	0.317503392			0.342754368	0.452817379	0.268756423	0.355057705
0.335046249	0.442033898	0.241007194	0.317966102			0.342754368	0.452510176	0.269270298	0.355495251
0.335046249	0.441734417	0.241007194	0.317750678			0.343268243	0.452881356	0.269784173	0.355932203
0.335046249	0.441435342	0.241007194	0.317535545			0.343268243	0.452574526	0.270298047	0.356368564
0.335046249	0.441136671	0.241007194	0.317320704			0.343268243	0.452268111	0.270298047	0.356127285
0.335046249	0.440838404	0.241007194	0.317106153			0.343268243	0.451962111	0.270811922	0.356562923
0.335046249	0.440540541	0.241007194	0.316891892			0.343782117	0.452332657	0.271325797	0.356997972
0.335046249	0.440243079	0.241007194	0.31667792			0.343782117	0.452027027	0.271839671	0.357432432
0.335046249	0.439946019	0.241007194	0.316464238			0.343782117	0.45172181	0.272353546	0.357866307
0.335046249	0.439649359	0.241007194	0.316250843			0.343782117	0.451417004	0.27286742	0.358299595
0.335046249	0.4393531	0.241007194	0.316037736			0.343782117	0.45111261	0.273381295	0.358732299
0.335046249	0.439057239	0.241007194	0.315824916			0.344295992	0.45148248	0.273381295	0.358490566
0.335046249	0.438761777	0.241007194	0.315612382			0.344295992	0.451178451	0.27389517	0.358922559
0.335046249	0.438466711	0.241007194	0.315400134			0.344809866	0.451547779	0.27389517	0.358681023
0.335046249	0.438172043	0.241521069	0.315860215			0.344809866	0.451244116	0.27389517	0.358439812
0.335046249	0.43787777	0.241521069	0.315648086			0.344809866	0.45094086	0.274409044	0.358870968
0.335046249	0.437583893	0.241521069	0.315436242			0.344809866	0.450638012	0.274922919	0.359301545
0.335560123	0.4379611	0.241521069	0.315224681			0.344809866	0.45033557	0.275436793	0.359731544
0.335560123	0.43766756	0.241521069	0.315013405			0.345323741	0.450704225	0.275950668	0.360160966
0.336073998	0.438044206	0.242034943	0.315472204			0.345323741	0.450402145	0.275950668	0.359919571
0.336073998	0.437751004	0.242034943	0.315261044			0.345837616	0.450770261	0.276464543	0.360348292
0.336587873	0.43812709	0.242034943	0.315050167			0.34635149	0.451137885	0.276464543	0.360107095
0.337101747	0.438502674	0.242034943	0.314839572			0.346865365	0.451505017	0.276464543	0.359866221
0.337615622	0.438877756	0.242034943	0.314629259			0.346865365	0.451203209	0.276464543	0.359625668
0.337615622	0.43858478	0.242034943	0.314419226			0.346865365	0.450901804	0.276464543	0.359385438
0.337615622	0.438292195	0.242034943	0.314209473			0.346865365	0.450600801	0.276978417	0.359813084
0.337615622	0.438	0.242034943	0.314			0.347379239	0.450967312	0.277492292	0.36024016
0.337615622	0.437708195	0.242034943	0.313790806			0.347893114	0.451333333	0.277492292	0.36
0.338129496	0.438082557	0.242034943	0.313581891			0.348406989	0.451698867	0.277492292	0.35976016
0.338129496	0.437791084	0.242034943	0.313373253			0.348406989	0.451398136	0.278006166	0.360186418
0.338129496	0.4375	0.242034943	0.313164894			0.348406989	0.451097804	0.278006166	0.359946773
0.338129496	0.437209302	0.242034943	0.312956811			0.348406989	0.450797872	0.278006166	0.359707447
0.338643371	0.437583001	0.242034943	0.312749004			0.348406989	0.450498339	0.278006166	0.359468439
0.338643371	0.437292634	0.242034943	0.312541473			0.348920863	0.450863214	0.278006166	0.359229748
0.338643371	0.437002653	0.242034943	0.312334218			0.348920863	0.450564035	0.278006166	0.358991374
0.339157246	0.437375746	0.242034943	0.312127237			0.348920863	0.450265252	0.278006166	0.358753316
0.339157246	0.437086093	0.242034943	0.31192053			0.348920863	0.449966865	0.278006166	0.358515573
0.339157246	0.436796823	0.242548818	0.31237591			0.348920863	0.449668874	0.278520041	0.358940397
0.339157246	0.436507937	0.242548818	0.312169312			0.349434738	0.450033091	0.278520041	0.358702846
0.339157246	0.436219432	0.242548818	0.311962987			0.349948613	0.450396825	0.279033916	0.359126984
0.339157246	0.435931308	0.242548818	0.311756935			0.349948613	0.450099141	0.279033916	0.358889623
0.339157246	0.435643564	0.242548818	0.311551155			0.349948613	0.449801849	0.279033916	0.358652576
0.339157246	0.435356201	0.242548818	0.311345646			0.350462487	0.450165017	0.279033916	0.358415842
0.339157246	0.435069216	0.243062693	0.311799604			0.350462487	0.449868074	0.27954779	0.35883905
0.339157246	0.434782609	0.243062693	0.311594203			0.350462487	0.449571523	0.27954779	0.358602505
0.339157246	0.434496379	0.243062693	0.311389072			0.350976362	0.449934124	0.280061665	0.359025033
0.339157246	0.434210526	0.243062693	0.311184211			0.350976362	0.44963792	0.280061665	0.358788677
0.339157246	0.433925049	0.243576567	0.311637081			0.351490236	0.45	0.280061665	0.358552632
0.339157246	0.433639947	0.243576567	0.311432326			0.352004111	0.450361604	0.28057554	0.358974359
0.339157246	0.43335522	0.243576567	0.31122784			0.352517986	0.450722733	0.28057554	0.358738502
0.339157246	0.433070866	0.243576567	0.311023622			0.35303186	0.451083388	0.28057554	0.358502955
0.339157246	0.432786885	0.243576567	0.310819672			0.35303186	0.450787402	0.28057554	0.358267717
0.33967112	0.433158585	0.243576567	0.31061599			0.353545735	0.451147541	0.28057554	0.358032787
0.33967112	0.432874918	0.243576567	0.310412574			0.353545735	0.4508519	0.281089414	0.358453473
0.33967112	0.432591623	0.243576567	0.310209424			0.354059609	0.451211526	0.281089414	0.35821873
0.33967112	0.432308698	0.243576567	0.31000654			0.354059609	0.45091623	0.281089414	0.357984293
0.340184995	0.432679739	0.243576567	0.309803922			0.354059609	0.450621321	0.281089414	0.357750164
0.340698869	0.433050294	0.244090442	0.310254735			0.354573484	0.450980392	0.281603289	0.358169935
0.341212744	0.433420366	0.244090442	0.310052219			0.354573484	0.450685826	0.281603289	0.35793599
0.341726619	0.433789954	0.244090442	0.309849967			0.355087359	0.451044386	0.282117163	0.358355091
0.341726619	0.433507171	0.244090442	0.309647979			0.355087359	0.450750163	0.282631038	0.358773646
0.342240493	0.433876221	0.244090442	0.309446254			0.355087359	0.450456323	0.282631038	0.358539765
0.342240493	0.43359375	0.244090442	0.309244792			0.355087359	0.450162866	0.282631038	0.358306189
0.342240493	0.433311646	0.244090442	0.309043591			0.355087359	0.449869792	0.282631038	0.358072917
0.342240493	0.433029909	0.244090442	0.308842653			0.355087359	0.449577098	0.283144913	0.358490566
0.342240493	0.432748538	0.244090442	0.308641975			0.355087359	0.449284785	0.283144913	0.358257477
0.342240493	0.432467532	0.244090442	0.308441558			0.355601233	0.449642625	0.283144913	0.358024691
0.342754368	0.432835821	0.244090442	0.308241402			0.355601233	0.449350649	0.283144913	0.357792208
0.343268243	0.433203632	0.244604317	0.308690013			0.355601233	0.449059053	0.283144913	0.357560026
0.343782117	0.433570966	0.244604317	0.308489955			0.356115108	0.449416342	0.283658787	0.357976654
0.344295992	0.433937824	0.244604317	0.308290155			0.356115108	0.449125081	0.283658787	0.357744653
0.344809866	0.434304207	0.244604317	0.308090615			0.356628983	0.449481865	0.283658787	0.357512953
0.345323741	0.434670116	0.244604317	0.307891332			0.357142857	0.449838188	0.283658787	0.357281553
0.345837616	0.435035553	0.244604317	0.307692308			0.357142857	0.449547219	0.283658787	0.357050453
0.34635149	0.435400517	0.244604317	0.30749354			0.357656732	0.449903038	0.283658787	0.356819651
0.346865365	0.43576501	0.245118191	0.307940607			0.357656732	0.449612403	0.283658787	0.356589147
0.347379239	0.436129032	0.245118191	0.307741935			0.358170606	0.449967721	0.283658787	0.356358941
0.347379239	0.43584784	0.245118191	0.30754352			0.358684481	0.450322581	0.284172662	0.356774194
0.347893114	0.43621134	0.245118191	0.307345361			0.358684481	0.450032237	0.284172662	0.356544165
0.347893114	0.435930457	0.245118191	0.307147457			0.358684481	0.449742268	0.284686536	0.356958763
0.347893114	0.435649936	0.245118191	0.306949807			0.358684481	0.449452672	0.285200411	0.357372827
0.347893114	0.435369775	0.245118191	0.306752412			0.358684481	0.449163449	0.285714286	0.357786358
0.347893114	0.435089974	0.245118191	0.30655527			0.358684481	0.448874598	0.28622816	0.358199357
0.348406989	0.435452794	0.245118191	0.306358382			0.358684481	0.448586118	0.28622816	0.357969152
0.348406989	0.435173299	0.245118191	0.306161746			0.359198356	0.44894027	0.286742035	0.358381503
0.348920863	0.4355356	0.245118191	0.305965362			0.359198356	0.448652118	0.286742035	0.358151476
0.349434738	0.435897436	0.245118191	0.305769231			0.359198356	0.448364336	0.28725591	0.358563182
0.349434738	0.435618193	0.245118191	0.30557335			0.359198356	0.448076923	0.28725591	0.358333333
0.349434738	0.435339309	0.245118191	0.305377721			0.359198356	0.447789878	0.28725591	0.35810378
0.349434738	0.435060781	0.245118191	0.305182342			0.359198356	0.447503201	0.287769784	0.358514725
0.349434738	0.434782609	0.245632066	0.305626598			0.359198356	0.447216891	0.288283659	0.358925144
0.349948613	0.43514377	0.245632066	0.30543131			0.359198356	0.446930946	0.288797533	0.359335038
0.350462487	0.43550447	0.245632066	0.305236271			0.359198356	0.446645367	0.288797533	0.359105431
0.350976362	0.43586471	0.245632066	0.305041481			0.359198356	0.446360153	0.288797533	0.358876117
0.350976362	0.435586735	0.245632066	0.304846939			0.359198356	0.446075303	0.288797533	0.358647096
0.350976362	0.435309114	0.245632066	0.304652645			0.359198356	0.445790816	0.288797533	0.358418367
0.350976362	0.435031847	0.245632066	0.304458599			0.359198356	0.445506692	0.289311408	0.358827279
0.351490236	0.43539147	0.245632066	0.304264799			0.359198356	0.44522293	0.289311408	0.358598726
0.351490236	0.435114504	0.245632066	0.304071247			0.35971223	0.445576066	0.289311408	0.358370465
0.351490236	0.434837889	0.245632066	0.30387794			0.35971223	0.445292621	0.289825283	0.358778626
0.351490236	0.434561626	0.245632066	0.303684879			0.35971223	0.445009536	0.290339157	0.359186268
0.351490236	0.434285714	0.245632066	0.303492063			0.35971223	0.444726811	0.290853032	0.359593393
0.352004111	0.43464467					0.35971223	0.444444444	0.291366906	0.36
0.352004111	0.434369055					0.35971223	0.444162437	0.291880781	0.360406091
0.352517986	0.434727503					0.35971223	0.443880786	0.291880781	0.360177552
0.352517986	0.434452185					0.35971223	0.443599493	0.291880781	0.359949303
0.352517986	0.434177215					0.35971223	0.443318556	0.291880781	0.359721343
0.352517986	0.433902593					0.360226105	0.443670886	0.291880781	0.359493671
0.35303186	0.43426043					0.360739979	0.44402277	0.291880781	0.359266287
0.35303186	0.433986102					0.361253854	0.44437421	0.291880781	0.359039191
0.353545735	0.434343434					0.361253854	0.444093493	0.292394656	0.359444093
0.354059609	0.434700315					0.361253854	0.443813131	0.292394656	0.359217172
0.354059609	0.43442623					0.361253854	0.443533123	0.29290853	0.359621451
0.354059609	0.434152489					0.361253854	0.443253468	0.29290853	0.359394704
0.354573484	0.434508816					0.361253854	0.442974165	0.293422405	0.359798362
0.355087359	0.434864695					0.361767729	0.443324937	0.293422405	0.359571788
0.355087359	0.434591195					0.361767729	0.443045941	0.29393628	0.359974827
0.355087359	0.434318039					0.361767729	0.442767296	0.29393628	0.359748428
0.355087359	0.434045226					0.361767729	0.442489001	0.29393628	0.359522313
0.355087359	0.433772756					0.362281603	0.442839196	0.29393628	0.359296482
0.355087359	0.433500627					0.362281603	0.442561205	0.29393628	0.359070935
0.355087359	0.43322884					0.362281603	0.442283563	0.29393628	0.358845671
0.355087359	0.432957393					0.362281603	0.44200627	0.29393628	0.35862069
0.355601233	0.433312461					0.362281603	0.441729323	0.294450154	0.359022556
0.355601233	0.433041302					0.362795478	0.442078898	0.294964029	0.35942392
0.355601233	0.432770482					0.362795478	0.441802253	0.294964029	0.359198999
0.356115108	0.433125					0.362795478	0.441525954	0.294964029	0.358974359
0.356115108	0.432854466					0.363309353	0.441875	0.294964029	0.35875
0.356115108	0.43258427					0.363309353	0.441599001	0.294964029	0.358525921
0.356628983	0.432938241					0.363309353	0.441323346	0.294964029	0.358302122
0.356628983	0.432668329					0.363309353	0.441048035	0.294964029	0.358078603
0.356628983	0.432398754					0.363309353	0.440773067	0.294964029	0.357855362
0.356628983	0.432129514					0.363309353	0.440498442	0.294964029	0.357632399
0.356628983	0.43186061					0.363823227	0.440846824	0.294964029	0.357409714
0.356628983	0.43159204					0.363823227	0.440572495	0.294964029	0.357187306
0.357142857	0.431945308					0.363823227	0.440298507	0.294964029	0.356965174
0.357142857	0.431677019					0.363823227	0.44002486	0.294964029	0.356743319
0.357142857	0.431409063					0.363823227	0.439751553	0.294964029	0.356521739
0.357142857	0.431141439					0.363823227	0.439478585	0.294964029	0.356300435
0.357656732	0.43149411					0.363823227	0.439205955	0.295477903	0.356699752
0.357656732	0.431226766					0.363823227	0.438933664	0.295477903	0.356478611
0.357656732	0.430959752					0.364337102	0.439281289	0.295477903	0.356257745
0.357656732	0.430693069					0.364850976	0.439628483	0.295477903	0.356037152
0.357656732	0.430426716					0.364850976	0.439356436	0.295991778	0.356435644
0.357656732	0.430160692					0.364850976	0.439084725	0.295991778	0.356215213
0.358170606	0.430512662					0.364850976	0.43881335	0.295991778	0.355995056
0.358684481	0.430864198					0.364850976	0.43854231	0.295991778	0.35577517
0.358684481	0.430598396					0.365364851	0.438888889	0.295991778	0.355555556
0.358684481	0.430332922					0.365364851	0.438618137	0.295991778	0.355336212
0.359198356	0.430683919					0.365878726	0.438964242	0.295991778	0.355117139
0.35971223	0.431034483					0.365878726	0.438693777	0.296505653	0.355514479
0.360226105	0.431384615					0.365878726	0.438423645	0.296505653	0.355295567
0.360739979	0.431734317					0.365878726	0.438153846	0.297019527	0.355692308
0.360739979	0.431468961					0.365878726	0.437884379	0.297533402	0.356088561
0.361253854	0.431818182					0.365878726	0.437615243	0.297533402	0.355869699
0.361253854	0.4315531					0.365878726	0.437346437	0.298047276	0.356265356
0.361253854	0.431288344					0.365878726	0.437077962	0.298047276	0.356046654
0.361253854	0.431023912					0.3663926	0.437423313	0.298047276	0.355828221
0.361767729	0.431372549					0.3663926	0.43715512	0.298047276	0.355610055
0.362281603	0.431720759					0.3663926	0.436887255	0.298047276	0.355392157
0.362795478	0.432068543					0.3663926	0.436619718	0.298047276	0.355174525
0.363309353	0.432415902					0.3663926	0.436352509	0.298047276	0.35495716
0.363309353	0.432151589					0.3663926	0.436085627	0.298047276	0.354740061
